timestamp,processing_date,newsId,doc,section,section_name_list
2023-03-17,2025-07-22 00:20:12.377225,baaab441-bdb0-4530-afbb-171c7a99ac99,Homem é preso suspeito de agredir exmulher após discussão por causa de TV em Ribeirão Preto SP,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,ea400058-11fa-4c39-a428-f95b662e11c6,Judiciário de Imperatriz abre inscrições para casamento comunitário,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,d367072b-70cf-4c86-b738-7feb572bb52f,Justiça determina prisão preventiva de mulher que matou avó e neta em BH,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,264171d2-4297-4687-bf99-28aa76c50988,Saquarema cadastra novos moradores para o Programa Moeda Social Saquá a partir da próxima segunda,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,896dcfd6-ba08-4837-aff3-169e9aed7dd5,St Patricks Day conheça cidade do RS que tem São Patrício como padroeiro,0,"['fim', 'semana', 'festival', 'shows', 'atrações', 'cultural', 'show', 'confira', 'programação', 'agenda']"
2023-03-17,2025-07-22 00:20:12.377225,1f0bbcf4-0561-4863-ae7c-9e8d5dd560cd,Homem furta motocicleta estacionada em rua do extremo sul da Bahia e coloca veículo em caminhonete assista vídeo,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,aa80a343-7769-4bc0-a293-9f4d702aca7c,Operação Cemitério Maldito polícia encontra drogas enterradas em cova em MG Mulher foi presa novamente,12,"['drogas', 'tráfico', 'cocaína', 'preso', 'encontra', 'tentando', 'suspeito', 'kg', 'polícia', 'homem']"
2023-03-17,2025-07-22 00:20:12.377225,2d0fde33-d16c-4b6b-b301-a2fbdce733a9,Falha humana é uma das principais causas de acidentes em estradas brasileiras,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,c38fdaf8-ecd3-4909-81a7-b20a2c0f5048,Moraes determina apuração de participação de deputado da Paraíba em atos de 8 de janeiro ,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,6302b07e-2421-4196-b267-10d384b12bfa,Circo Europeu Le Cirque On Ice faz turnê pelo Brasil e estreia em BH nesta sexta,0,"['fim', 'semana', 'festival', 'shows', 'atrações', 'cultural', 'show', 'confira', 'programação', 'agenda']"
2023-03-17,2025-07-22 00:20:12.377225,e9524d85-443a-4151-8517-3401a6318c85,Gêmeos são baleados em briga por herança na Grande São Paulo um morreu,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,9367c330-d3ea-4afb-b472-4d50309f84bc,Homem invade prédio da Assistência Social e furta cesta básica no interior de SP suspeito foi preso,5,"['mil', 'preso', 'furtar', 'roubar', 'homem', 'resgata', 'suspeita', 'suspeito', 'dois', 'polícia']"
2023-03-17,2025-07-22 00:20:12.377225,cce06669-1aca-40e0-9996-4875df2074bc,Estudantes de Salvador têm até o final de março para revalidar o cartão de meiapassagem,7,"['educação', 'inscrições', 'jovens', 'professores', 'cursos', 'abre', 'vagas', 'estudantes', 'participar', 'concurso']"
2023-03-17,2025-07-22 00:20:12.377225,e8f5ab1e-0013-4015-968c-651fd8eec9f5,Mãe coloca outdoor para pedir justiça e homenagear filho que morreu após ser atingido por carro de motorista acusado de dirigir bêbado,3,"['suspeito', 'preso', 'anos', 'filho', 'estupro', 'sexual', 'estuprar', 'homem', 'matar', 'vítima']"
2023-03-17,2025-07-22 00:20:12.377225,17f38372-36cc-4e3a-b759-67f9de4c1db0,Feira Cultural Japonesa acontece sábado 18 em Porto Velho veja programação,0,"['fim', 'semana', 'festival', 'shows', 'atrações', 'cultural', 'show', 'confira', 'programação', 'agenda']"
2023-03-17,2025-07-22 00:20:12.377225,f4481b7f-79a4-4d90-a20f-0c9382a42403,Prefeitos do Condemat se reúnem com governo estadual para discutir ações para o Alto Tietê,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,822e940f-d2b0-4d01-947d-b17b9bff10ae,Justiça determina afastamento de Kátia das Rendeiras da função de vereadora,11,"['secretário', 'presidente', 'educação', 'cateterismo', 'exgovernador', 'diretores', 'pt', 'uti', 'zeca', 'cargo']"
2023-03-17,2025-07-22 00:20:12.377225,436dead8-46da-4ca2-b2c0-97e6fe0fa14b,Vídeo mostra momento em que dono de bar é esfaqueado durante discussão com cliente ,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,2bffcb1e-6160-4786-a5b0-3fc10a6e03a6,Personalidades famílias e amigos se despedem do deputado estadual Amarildo Cruz,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,3dd0dcb3-ca13-4384-a951-fdea351a706b,Deslizamento de terra deixa 45 pessoas desalojadas por situação de risco em Aratuba no Ceará,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,76bf5768-a25a-4857-9ea7-b9d40ebf079c,Musical Ney Matogrosso  Homem com H reestreia nesta sexta na cidade de SP,0,"['fim', 'semana', 'festival', 'shows', 'atrações', 'cultural', 'show', 'confira', 'programação', 'agenda']"
2023-03-17,2025-07-22 00:20:12.377225,83c28a99-35a1-4b9d-bdea-167b07afd607,Suspeito de estuprar enteadas de 5 e 9 anos é preso em São Pedro da Aldeia no RJ,3,"['suspeito', 'preso', 'anos', 'filho', 'estupro', 'sexual', 'estuprar', 'homem', 'matar', 'vítima']"
2023-03-17,2025-07-22 00:20:12.377225,d67541aa-4aad-4452-898e-a81e2a74f14a,Homem que furtou bola autografada por Neymar durante atos golpistas é preso em Sorocaba,5,"['mil', 'preso', 'furtar', 'roubar', 'homem', 'resgata', 'suspeita', 'suspeito', 'dois', 'polícia']"
2023-03-17,2025-07-22 00:20:12.377225,6d66545d-fe58-413d-bac9-e3d744fc8886,Criminosos bloqueiam rodovia e atiram pedras para tentar assaltar motoristas no Piauí,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,bef32fb5-b238-4236-8b84-be0d96891d33,Mais de 5 mil cães e gatos aguardam pela castração gratuita em Juiz de Fora,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,9b0cdecb-cee6-47da-9a7b-deaa1709eed4,Cuidadora é presa suspeita por furtar roupas alimentos eletrodomésticos e até produtos de limpeza de apartamento de idosa em Goiânia ,5,"['mil', 'preso', 'furtar', 'roubar', 'homem', 'resgata', 'suspeita', 'suspeito', 'dois', 'polícia']"
2023-03-17,2025-07-22 00:20:12.377225,d9ec04dc-66cc-495f-bd59-b9ea5c05ef12,Lotofácil apostas de Porto Ferreira São Carlos e São João da Boa Vista ganham R 1 mil cada ,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,c3ddf6ed-6e67-4b46-90c2-be907581070d,Mostra fotográfica Faces da Floresta em São Paulo alerta para destruição do povo Yanomami,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,2c1fe49b-1e70-48ca-ab8d-675371eb8a59,Youtuber de extrema direita que teve prisão decretada por Moraes é detido no Paraguai e entregue ao Brasil,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,df1e4b09-4cc3-4f11-b6ab-5ec9528ca9ac,Os crimes que podem ter sido cometidos em festa de curso de pegação,14,"['operação', 'criminosos', 'ataques', 'homicídios', 'crimes', 'combate', 'pará', 'sistema', 'rn', 'norte']"
2023-03-17,2025-07-22 00:20:12.377225,5ec916d1-6c1c-48e7-8300-7c2e22c1f33c,Treinador de futsal denunciado por assediar ao menos 12 jogadoras é preso em Fortaleza,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,692e28b6-1882-4eb5-98ac-d37921477f2a,Mais de 200 trabalhadores submetidos a condições comparáveis à escravidão são resgatados em Goiás e Minas,15,"['escravidão', 'resgatados', 'trabalhadores', 'condições', 'análogas', 'uruguaiana', '200', 'goiás', 'situação', 'transportada']"
2023-03-17,2025-07-22 00:20:12.377225,f3e9e618-904e-4f9f-80f5-559816bb80f4,Homem é preso suspeito de tentar estuprar menina de 8 anos em São Raimundo Nonato,3,"['suspeito', 'preso', 'anos', 'filho', 'estupro', 'sexual', 'estuprar', 'homem', 'matar', 'vítima']"
2023-03-17,2025-07-22 00:20:12.377225,032443ba-1da2-48c9-9e63-e03f770c7dec,Imagens mostram alojamento onde ficavam trabalhadores resgatados de situação semelhante à escravidão em Uruguaiana,15,"['escravidão', 'resgatados', 'trabalhadores', 'condições', 'análogas', 'uruguaiana', '200', 'goiás', 'situação', 'transportada']"
2023-03-17,2025-07-22 00:20:12.377225,0c159332-5528-4444-884e-9100f8a807e0,Trânsito fica bloqueado em alguns pontos de Aracaju neste sábado,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,92b7f954-c17a-4774-9ff6-1e35b6232def,Kevin Parker do Tame Impala explica decisão de vir ao Lolla mesmo de muletas e quadril fraturado,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,ef5f6312-0ece-4b18-996a-126977819b48,Motociclista morre em acidente com caminhão em Belém ,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,06de4e45-5cf8-4ed6-ba95-b7f59906f8e6,Caminhão estacionado em morro desce de ré e bate em carro em Manhuaçu ,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,48f01ffe-ce0e-481c-9cef-2248d6ad7319,Tribunal de Contas suspende licitação para concessão do Daem à iniciativa privada em Marília,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,cbfd8cb4-c0a3-42fc-8df0-99f221d95036,MegaSena concurso 2574 4 apostas de Campinas e Monte Mor faturam juntas R 167 mil na quina,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,90d73890-4183-4eab-ae10-f981d3eed564,Mutirão de vacinação aplica doses da bivalente contra Covid19 no sábado em Salvador,9,"['covid19', 'bivalente', 'contra', 'vacinação', 'puérperas', 'gestantes', 'vacina', 'covid', 'vacinar', 'partir']"
2023-03-17,2025-07-22 00:20:12.377225,2a50aade-04da-498f-b116-3af84691ffe0,Missionários que ficaram ilhados em Moçambique após passagem de ciclone fazem corrente humana para chegar ao aeroporto vídeos,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,06e8e508-c348-4ec1-ba57-429dec69182d,Criminosos fazem ataque surpresa e matam dois jovens a tiros em Vitória,8,"['tiros', 'baleado', 'homem', 'morto', 'mortos', 'jacarezinho', 'dois', 'pm', 'idoso', 'encontrado']"
2023-03-17,2025-07-22 00:20:12.377225,3e616da3-03ff-40d0-95fa-ed35a7a51950,Fies 2023 prazo para préaprovados complementarem a inscrição termina nesta sexta,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,725fd64c-4f94-435c-aca1-6c006e0b2fb9,Crea diz que marquise no Centro de Vitória pode desabar e recomenda isolamento,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,51e5045d-7865-4bea-bd29-3894e7a105f5,Suspeito de esfaquear exnamorada na frente do filho tem prisão convertida em preventiva em Cuiabá,3,"['suspeito', 'preso', 'anos', 'filho', 'estupro', 'sexual', 'estuprar', 'homem', 'matar', 'vítima']"
2023-03-17,2025-07-22 00:20:12.377225,ad4543b0-8324-4777-a23c-4d02d064e0fa,Secult abre vagas para cargos de nível médio em Salvador e no interior da BA veja como participar,13,"['vagas', 'emprego', 'empresa', 'sextafeira', 'nesta', 'abre', 'estágio', 'sinebahia', 'sine', 'itabuna']"
2023-03-17,2025-07-22 00:20:12.377225,cdba3fb7-bbc0-4203-8cb5-77cfc2131bf0,Fotos que retratam movimentos indígenas no Brasil estão expostas em Poços de Caldas MG,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,cf527bb0-81e6-4fee-a874-871ff2a2234e,Paraíba cresce em exportações no acumulado de 2022 calçados são destaques no ano,4,"['juros', 'consignado', '2022', '2023', 'governo', 'aposentados', 'bancos', 'banco', 'brasil', 'empréstimo']"
2023-03-17,2025-07-22 00:20:12.377225,ac063964-1746-4ba4-8279-d7e839f9d5cc,Sem acordo com a prefeitura servidores municipais de Guaíba mantém paralisação das atividades,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,caf52e4c-7103-4e67-b4e8-42b30496b20a,Como é feito o açúcar Entenda etapas de produção do mascavo demerara cristal e refinado,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,e6b54d1a-9a23-4191-b7db-f846f8907b6a,Lance Reddick ator de The Wire e John Wick morre aos 60 anos diz site,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,f1c64172-c2ef-4383-a571-3c1d36500324,Novo juiz da Lava Jato revoga ordem de prisão preventiva de advogado Tacla Duran acusado de lavagem de dinheiro para a Odebrecht,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,85305b4e-832d-46c1-ada6-2a3b52b3ad39,Distrital pede cancelamento de show de banda norueguesa no DF por suposta apologia ao nazismo,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,ca288814-843c-476a-bfa7-795a0d8c3470,Com novos lançamentos Fumacense Alimentos projeta ano de fortalecimento para 2023,4,"['juros', 'consignado', '2022', '2023', 'governo', 'aposentados', 'bancos', 'banco', 'brasil', 'empréstimo']"
2023-03-17,2025-07-22 00:20:12.377225,cf66c5e5-dce6-4ecd-86f7-b11363cf2f63,Homem que matou namorada por suposta traição em Pirassununga é condenado a 28 anos de prisão,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,3f4f79f0-6a9c-4bc6-8c87-15c036630043,Prefeitura do Rio paralisa trecho de obras de tirolesa no Pão de Açúcar até análise sobre impacto de perfurações em rochas,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,4b802baa-ea9f-4eb5-81c5-a54eb184ae06,Caminhão carregado de terra tomba às margens da BR259,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,f64e871f-1383-4d70-bc14-a644a7bd74d8,Namorado de mulher que morreu após procedimento estético é esperado para depor,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,910220a3-da77-4ca7-b418-77544f895717,Haddad apresenta a Lula nesta sexta proposta de novo arcabouço fiscal para substituir teto de gastos,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,f7041c0f-7eaf-4e75-9900-1137aecb7440,VÍDEO Assaltantes vestidos de garis tentam roubar família em São José dos Campos SP,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,f7b5f184-5865-4967-a603-8bbe4a682f82,Inscrições para curso gratuito de inteligência artificial encerram nesta quarta veja como participar,7,"['educação', 'inscrições', 'jovens', 'professores', 'cursos', 'abre', 'vagas', 'estudantes', 'participar', 'concurso']"
2023-03-17,2025-07-22 00:20:12.377225,5f7e5ce0-f867-4107-b5b3-72f771cbcf17,Acidente entre dois carros e caminhão deixa 2 mortos e 3 feridos na BR277 em Prudentópolis,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,8b76f9b3-75c0-4dba-a55d-091d9cd8d51b,"MPF abre procedimento para apurar Bolsonaro por peculato no caso de armas
",-1,[]
2023-03-17,2025-07-22 00:20:12.377225,3efe8b48-cd86-414d-80ed-9a4e78f5a894,Estrada da Graciosa volta a ser liberada parcialmente para tráfego entenda,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,91912c3e-f5ac-43d6-af51-5976c389e056,Acusado de atear fogo na casa da companheira é condenado a mais de 5 anos de prisão em Boa Vista,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,0642c214-e98c-4391-94dc-0af519542a06,Em protesto comunidade acadêmica volta a pedir construção de hospital universitário em Rio Branco ,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,a6a0e7d3-7466-4055-95ec-d2c7ea1544d6,PF cumpre mandado de busca e apreensão em São João del Rei em nova fase de operação que investiga atos golpistas de janeiro,6,"['pf', 'cumpre', 'atos', 'polícia', 'golpistas', 'mandados', 'envolvimento', 'janeiro', 'operação', 'contra']"
2023-03-17,2025-07-22 00:20:12.377225,8e0b1730-3257-4196-b9cc-77090e61c62f,Enteada de presidente da Câmara de Queimados é nomeada para a tesouraria da Casa,11,"['secretário', 'presidente', 'educação', 'cateterismo', 'exgovernador', 'diretores', 'pt', 'uti', 'zeca', 'cargo']"
2023-03-17,2025-07-22 00:20:12.377225,7d7f0fcb-d469-4a38-9eea-d8a9c389895b,Servidora pública que foi atropelada após descer de ônibus na BA tem parte da perna amputada diz família,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,a08c6f1a-5d91-4a98-9830-53ec0dbc58dd,Para formar base governo vai liberar dinheiro bloqueado do extinto orçamento secreto,4,"['juros', 'consignado', '2022', '2023', 'governo', 'aposentados', 'bancos', 'banco', 'brasil', 'empréstimo']"
2023-03-17,2025-07-22 00:20:12.377225,65ab9930-94c3-461d-adc8-94be9e77f29f,Eventos são adiados ou suspensos por causa de ataques no RN Clima de insegurança,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,85b5ae41-2f47-4232-9bfc-4148b9b595d9,Estilo kawaii 15 produtos fofos para usar e decorar seu espaço,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,df7902ae-7a6f-428d-b1a8-5d09fbbe53f9,Homem que atirou contra bebê de 7 meses ao tentar matar outra pessoa é condenado em SC ,3,"['suspeito', 'preso', 'anos', 'filho', 'estupro', 'sexual', 'estuprar', 'homem', 'matar', 'vítima']"
2023-03-17,2025-07-22 00:20:12.377225,a428d543-1f81-4856-bb88-647a0d2eaa85,Motoristas do transporte coletivo paralisam atividades durante a tarde para cobrar pagamento de salários,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
2023-03-17,2025-07-22 00:20:12.377225,a447e23b-4685-4cc4-ad3b-d7ddb33a0cfc,HU de Cascavel suspende cirurgias eletivas para tentar amenizar superlotação,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,eca9088c-98b8-4d64-978e-98a0f4b34b02,O Estrangulador de Boston lembra serial killer dos anos 1960 atores falam sobre filme perturbador,-1,[]
2023-03-17,2025-07-22 00:20:12.377225,ec864840-181e-4580-9339-fea696e7104f,Moradores de dois assentamentos ficam ilhados após ponte cair em Niquelândia,2,"['prefeitura', 'rio', 'ceará', 'moradores', 'aracaju', 'alerta', 'aratuba', 'deslizamento', 'risco', 'aponta']"
2023-03-17,2025-07-22 00:20:12.377225,76837af0-11d2-4324-bf83-8aa87ed65f15,É FAKE que presidente da Caixa fechou acordo com banco para receber R 10 milhões por assédio,4,"['juros', 'consignado', '2022', '2023', 'governo', 'aposentados', 'bancos', 'banco', 'brasil', 'empréstimo']"
2023-03-17,2025-07-22 00:20:12.377225,f0bf6c63-1ba8-4ab6-856f-ffce58052617,Passageiros de ônibus que tombou e matou quatro na Régis Bittencourt relatam momentos antes de acidente vinha correndo muito,1,"['ônibus', 'acidente', 'carro', 'caminhão', 'transporte', 'morre', 'motociclista', 'deixa', 'carros', 'romeiros']"
